pitcher_id,pitch_type,pitches,start_speed,ivb,hb,spin_rate,launch_angle,whiff rate,proportion
663969,CH,261,86.3,3.3,9.3,1264.0,7.0,0.32592592592592595,0.141
663969,CU,259,81.4,-12.3,-7.7,2476.0,1.0,0.40298507462686567,0.14
663969,FF,185,92.1,10.6,3.2,2269.0,14.0,0.1553398058252427,0.1
663969,,1,,,,,,nan,0.001
663455,FF,660,92.7,13.8,-8.7,2188.0,13.0,0.22647058823529412,0.44
663455,SL,275,84.6,2.8,1.1,2375.0,13.0,0.4094488188976378,0.183
663455,CU,226,78.9,-8.7,6.7,2398.0,5.0,0.40860215053763443,0.151
663455,CH,175,83.6,5.5,-12.5,1727.0,-2.0,0.43373493975903615,0.117
663455,SI,162,91.1,10.9,-15.1,2096.0,9.0,0.16923076923076924,0.108
663455,,1,,,,,,nan,0.001
666207,SL,552,87.4,0.5,-10.0,2430.0,15.0,0.38164251207729466,0.702
666207,FF,132,95.1,8.4,4.4,2242.0,0.0,0.44680851063829785,0.168
666207,SI,102,94.6,2.7,10.4,2074.0,-7.0,0.2413793103448276,0.13
620982,SI,407,92.2,8.9,16.2,1972.0,4.0,0.13,0.401
620982,FS,233,83.3,6.2,12.2,1378.0,15.0,0.3069306930693069,0.23
620982,SL,206,84.4,3.8,-0.8,2094.0,8.0,0.34951456310679613,0.203
620982,FF,134,92.8,14.2,9.6,2033.0,7.0,0.10714285714285714,0.132
620982,ST,33,80.6,-3.1,-5.6,2162.0,13.0,0.11764705882352941,0.033
620982,CU,1,75.5,-14.2,16.2,2226.0,,nan,0.001
674681,FF,546,89.3,15.9,-8.3,2414.0,22.0,0.24825174825174826,0.452
674681,SL,289,76.4,-0.4,15.9,2410.0,17.0,0.3709677419354839,0.239
674681,FC,229,85.6,8.7,2.5,2495.0,16.0,0.20863309352517986,0.189
674681,CH,139,83.7,5.8,-14.4,1739.0,13.0,0.24242424242424243,0.115
674681,SI,4,87.7,12.0,-14.9,2231.0,,nan,0.003
674681,,2,,,,,,0.0,0.002
668676,FF,735,90.5,16.9,6.0,2061.0,21.0,0.0821917808219178,0.48
668676,SL,460,83.9,7.4,-0.9,1969.0,13.0,0.33707865168539325,0.3
668676,CH,192,84.2,12.0,8.6,1622.0,19.0,0.22522522522522523,0.125
668676,CU,143,76.6,-9.5,-3.2,2115.0,33.0,0.3,0.093
668676,,2,,,,,,nan,0.001
592644,FF,228,88.5,17.2,5.0,2189.0,29.0,0.1953125,0.237
592644,FC,225,85.9,10.5,-1.6,2261.0,21.0,0.2713178294573643,0.233
592644,CH,200,83.2,7.6,10.4,1792.0,10.0,0.26666666666666666,0.207
592644,SL,178,77.7,3.4,-9.8,2531.0,32.0,0.25675675675675674,0.185
592644,CU,132,73.5,-8.9,-12.1,2682.0,28.0,0.2978723404255319,0.137
592644,,1,,,,,,nan,0.001
684384,FF,325,91.2,15.0,6.5,1995.0,18.0,0.15976331360946747,0.509
684384,SL,253,80.5,0.7,-2.9,2275.0,21.0,0.29357798165137616,0.397
684384,SI,55,91.0,11.7,13.3,1879.0,19.0,0.19444444444444445,0.086
684384,CH,3,86.5,7.7,13.6,1895.0,,1.0,0.005
684384,,2,,,,,,nan,0.003
687166,FF,560,94.8,16.1,2.5,2308.0,12.0,0.2527881040892193,0.516
687166,FC,193,87.9,4.2,-2.4,2558.0,16.0,0.4666666666666667,0.178
687166,SL,181,85.8,1.2,-2.1,2573.0,8.0,0.3258426966292135,0.167
687166,CU,93,81.6,-11.3,-1.7,2552.0,5.0,0.2647058823529412,0.086
687166,SI,56,93.1,9.5,11.1,2315.0,-1.0,0.3225806451612903,0.052
687166,,3,,,,,,nan,0.003
547001,FF,229,93.2,15.6,4.9,2373.0,23.0,0.3008130081300813,0.308
547001,SI,197,92.4,8.3,13.0,2245.0,7.0,0.1827956989247312,0.265
547001,CH,137,86.8,3.7,12.6,2053.0,-1.0,0.2878787878787879,0.184
547001,ST,96,81.6,1.2,-15.0,2658.0,14.0,0.2894736842105263,0.129
547001,CU,75,78.5,-8.8,-13.6,2794.0,9.0,0.2692307692307692,0.101
547001,,5,,,,,,nan,0.007
547001,SL,4,85.2,-4.0,-7.1,2730.0,,nan,0.005
700249,FF,517,92.0,17.1,-9.0,2285.0,23.0,0.31797235023041476,0.408
700249,CH,206,85.3,10.6,-13.7,1818.0,6.0,0.1686746987951807,0.163
700249,FC,180,88.4,11.7,2.3,2488.0,15.0,0.3020833333333333,0.142
700249,ST,158,81.9,3.1,9.6,2307.0,29.0,0.2692307692307692,0.125
700249,CU,140,76.0,-13.7,10.3,2344.0,2.0,0.3018867924528302,0.111
700249,SI,64,91.3,10.7,-14.4,2106.0,-6.0,0.08333333333333333,0.051
700249,,1,,,,,,nan,0.001
682990,SI,412,93.2,5.2,14.8,2014.0,-1.0,0.20408163265306123,0.36
682990,SL,298,87.0,1.9,-4.4,2452.0,10.0,0.44171779141104295,0.26
682990,CH,174,88.3,1.5,14.1,1466.0,-4.0,0.38461538461538464,0.152
682990,CU,126,80.7,-9.7,-6.0,2657.0,17.0,0.45614035087719296,0.11
682990,FF,126,92.8,13.5,4.8,2247.0,16.0,0.22580645161290322,0.11
682990,FC,9,93.6,11.3,0.9,2340.0,,0.0,0.008
687879,FC,602,89.7,14.3,-3.0,2368.0,21.0,0.2070063694267516,0.445
687879,FF,328,92.1,18.0,1.9,2410.0,21.0,0.273972602739726,0.242
687879,FS,324,80.8,7.4,3.8,702.0,15.0,0.4768211920529801,0.239
687879,SL,65,81.0,0.7,-5.7,1689.0,35.0,0.32,0.048
687879,CU,26,75.5,-15.9,-9.6,2523.0,18.0,0.6,0.019
687879,,8,,,,,,nan,0.006
685068,FF,538,93.5,16.5,4.6,2169.0,27.0,0.298932384341637,0.554
685068,CU,274,80.9,-12.3,-6.9,2523.0,9.0,0.27350427350427353,0.282
685068,FS,159,86.7,4.9,5.3,1113.0,22.0,0.2727272727272727,0.164
642629,FF,381,93.9,17.5,1.4,2288.0,21.0,0.28804347826086957,0.506
642629,FS,295,84.2,1.0,4.7,535.0,-1.0,0.46808510638297873,0.392
642629,SL,71,77.3,-12.1,-9.6,2386.0,-2.0,0.4666666666666667,0.094
642629,,3,,,,,,nan,0.004
642629,CH,2,83.1,-0.8,7.2,481.0,,0.0,0.003
642629,CU,1,81.8,-6.0,2.9,760.0,,0.0,0.001
541640,FC,376,89.6,12.8,0.1,2265.0,15.0,0.23618090452261306,0.472
541640,SI,251,91.0,7.8,15.2,2115.0,2.0,0.19047619047619047,0.315
541640,CU,74,81.6,-0.2,-3.8,2319.0,30.0,0.525,0.093
541640,CH,63,83.6,5.9,13.3,1574.0,-24.0,0.5862068965517241,0.079
541640,FF,29,90.9,14.2,7.2,2168.0,13.0,0.46153846153846156,0.036
541640,,4,,,,,,nan,0.005
675919,SI,367,90.3,6.4,-12.9,2088.0,-8.0,0.12142857142857143,0.336
675919,FC,319,85.2,2.2,3.5,2218.0,15.0,0.2484472049689441,0.292
675919,SL,315,83.2,0.9,13.4,2300.0,15.0,0.30434782608695654,0.289
675919,CU,44,78.0,-9.3,10.2,2356.0,10.0,0.09523809523809523,0.04
675919,FF,42,89.8,8.7,-6.9,2086.0,26.0,0.045454545454545456,0.038
675919,,4,,,,,,nan,0.004
682489,SI,481,94.3,8.0,12.6,1963.0,0.0,0.1952662721893491,0.447
682489,SL,280,87.1,-0.5,-3.8,2205.0,12.0,0.2323943661971831,0.26
682489,FF,179,94.3,12.5,1.8,2047.0,7.0,0.1518987341772152,0.166
682489,CU,115,81.0,-14.9,-4.1,2298.0,-4.0,0.45652173913043476,0.107
682489,ST,17,82.9,1.8,-11.4,2238.0,10.0,0.3,0.016
682489,CH,4,86.8,3.6,12.4,1577.0,-29.0,0.0,0.004
682489,,1,,,,,,nan,0.001
622103,FF,540,95.5,15.0,10.5,2404.0,32.0,0.33695652173913043,0.659
622103,SL,231,83.6,0.5,-6.7,2210.0,17.0,0.3163265306122449,0.282
622103,SI,42,94.0,9.7,14.7,2314.0,26.0,0.0,0.051
622103,FC,5,87.1,6.8,1.7,2183.0,37.0,0.0,0.006
622103,,2,,,,,,nan,0.002
642530,SI,421,93.2,5.4,16.8,2172.0,5.0,0.12021857923497267,0.513
642530,CH,192,87.4,2.3,16.3,2141.0,1.0,0.35051546391752575,0.234
642530,SL,139,83.0,-1.1,-6.4,2683.0,7.0,0.2545454545454545,0.169
642530,CU,38,81.2,-4.5,-8.8,2714.0,-0.0,0.23529411764705882,0.046
642530,FF,31,93.1,13.4,8.6,2223.0,31.0,0.13333333333333333,0.038
669308,FF,523,95.3,16.0,7.8,2345.0,13.0,0.29770992366412213,0.536
669308,SL,321,87.6,0.7,-4.9,2380.0,1.0,0.36,0.329
669308,CU,53,78.4,-8.2,-7.7,2316.0,22.0,0.25,0.054
669308,ST,40,81.2,0.1,-14.8,2425.0,30.0,0.3125,0.041
669308,CH,37,87.9,8.8,11.1,1583.0,4.0,0.3076923076923077,0.038
669308,,1,,,,,,nan,0.001
687377,FF,338,95.1,18.1,5.8,2581.0,30.0,0.30687830687830686,0.484
687377,SL,184,84.6,1.1,-3.7,2248.0,20.0,0.2972972972972973,0.264
687377,CH,168,84.0,12.5,6.5,1855.0,17.0,0.5,0.241
687377,SI,6,93.9,15.0,13.4,2455.0,31.0,0.0,0.009
687377,,2,,,,,,nan,0.003
680689,FF,506,95.1,14.6,9.4,2283.0,26.0,0.24444444444444444,0.293
680689,CH,406,85.2,3.6,14.6,1642.0,6.0,0.23118279569892472,0.235
680689,SL,358,83.1,0.5,-1.4,2491.0,6.0,0.3691275167785235,0.207
680689,SI,300,93.3,6.7,16.1,2137.0,-2.0,0.1292517006802721,0.174
680689,CU,157,79.6,-7.3,-3.1,2498.0,18.0,0.35,0.091
680689,FA,1,71.7,3.2,-1.8,2003.0,,nan,0.001
680689,,1,,,,,,nan,0.001
685005,SL,310,87.5,-1.2,-6.4,2113.0,5.0,0.41379310344827586,0.339
685005,SI,302,94.9,11.9,12.9,2039.0,6.0,0.13636363636363635,0.33
685005,FF,146,94.6,15.6,5.9,2079.0,14.0,0.17647058823529413,0.16
685005,CH,134,85.5,8.7,14.6,1833.0,14.0,0.28125,0.146
685005,ST,21,87.4,-5.0,-12.1,2130.0,21.0,0.5,0.023
685005,FA,1,64.8,2.0,-0.8,1368.0,,nan,0.001
685005,CU,1,82.1,-11.9,-11.6,2259.0,,nan,0.001
691828,FF,376,91.2,15.5,3.7,2457.0,24.0,0.14772727272727273,0.28
691828,FC,366,87.9,6.0,-0.1,2386.0,11.0,0.21666666666666667,0.273
691828,ST,360,83.1,-2.9,-13.0,2749.0,13.0,0.37037037037037035,0.268
691828,CH,238,87.4,6.2,11.3,2071.0,0.0,0.4132231404958678,0.177
691828,,1,,,,,,nan,0.001
691828,SL,1,86.0,3.6,-2.2,2479.0,,1.0,0.001
642016,ST,317,83.4,3.3,-15.0,2683.0,20.0,0.3782051282051282,0.498
642016,FF,207,95.5,14.9,5.6,2503.0,16.0,0.2571428571428571,0.325
642016,SI,58,94.8,8.2,13.8,2333.0,-1.0,0.1,0.091
642016,SL,29,88.1,3.6,-3.9,2556.0,24.0,0.10526315789473684,0.046
642016,FC,26,91.8,8.7,-0.1,2539.0,40.0,0.38461538461538464,0.041
687798,FF,350,94.6,15.6,8.4,2111.0,14.0,0.17197452229299362,0.496
687798,SL,143,87.3,5.1,-4.3,2415.0,8.0,0.3888888888888889,0.203
687798,CH,137,87.7,4.6,14.2,1698.0,3.0,0.35443037974683544,0.194
687798,ST,69,82.9,2.9,-13.2,2593.0,1.0,0.45454545454545453,0.098
687798,,4,,,,,,nan,0.006
687798,FC,2,88.9,4.6,-5.2,2453.0,,nan,0.003
697812,FF,669,92.0,13.0,-12.9,2238.0,24.0,0.31607629427792916,0.313
697812,SI,560,91.6,6.8,-17.7,2281.0,3.0,0.1827956989247312,0.262
697812,SL,556,84.2,1.2,0.8,2343.0,7.0,0.28125,0.26
697812,CH,352,85.4,4.0,-16.8,2005.0,5.0,0.26519337016574585,0.165
697812,,2,,,,,,nan,0.001
692230,FF,589,92.5,15.1,7.7,2165.0,27.0,0.29044117647058826,0.274
692230,CH,439,85.1,5.0,15.0,1708.0,13.0,0.32857142857142857,0.204
692230,FC,382,87.9,7.6,-1.8,2161.0,18.0,0.26373626373626374,0.178
692230,CU,270,75.8,-6.9,-9.6,2301.0,24.0,0.35051546391752575,0.126
692230,SI,251,92.8,10.1,15.3,2077.0,8.0,0.16030534351145037,0.117
692230,SL,215,81.1,3.3,-8.6,2240.0,23.0,0.32989690721649484,0.1
692230,,1,,,,,,nan,0.0
669735,SI,293,94.4,5.6,13.8,1868.0,3.0,0.1693548387096774,0.459
669735,CU,121,84.9,-5.4,-7.3,2213.0,32.0,0.43478260869565216,0.189
669735,SL,115,88.5,2.8,-3.5,2174.0,5.0,0.3333333333333333,0.18
669735,FF,64,95.0,11.3,7.5,2053.0,34.0,0.1724137931034483,0.1
669735,CH,43,88.8,-0.1,11.7,1408.0,3.0,0.3333333333333333,0.067
669735,,3,,,,,,nan,0.005
642028,FF,453,89.4,13.5,-7.9,2157.0,18.0,0.12295081967213115,0.346
642028,ST,336,77.9,-1.0,13.6,2251.0,19.0,0.2585034013605442,0.257
642028,CH,180,82.3,5.7,-10.0,1620.0,11.0,0.13793103448275862,0.138
642028,FC,139,85.9,8.3,-0.2,2276.0,18.0,0.19696969696969696,0.106
642028,SI,107,88.4,9.1,-12.4,2162.0,17.0,0.07407407407407407,0.082
642028,SL,92,81.6,1.9,4.7,2280.0,23.0,0.19607843137254902,0.07
642028,,1,,,,,,nan,0.001
676720,FF,674,90.7,18.9,3.0,2013.0,19.0,0.24916943521594684,0.55
676720,FS,304,82.4,7.1,8.0,1211.0,9.0,0.30246913580246915,0.248
676720,SL,126,81.8,-0.3,-6.1,2187.0,18.0,0.2777777777777778,0.103
676720,CU,121,79.1,-5.0,-4.6,2238.0,22.0,0.3090909090909091,0.099
676720,,1,,,,,,nan,0.001
680701,SI,586,92.4,4.0,-13.1,2260.0,-4.0,0.16666666666666666,0.566
680701,SL,371,81.2,-0.2,14.6,2448.0,11.0,0.4716981132075472,0.358
680701,FC,61,90.1,6.5,-0.3,2199.0,15.0,0.2727272727272727,0.059
680701,CH,10,86.3,2.6,-11.5,1571.0,23.0,0.16666666666666666,0.01
680701,,7,,,,,,nan,0.007
670046,FF,887,89.9,16.3,-9.1,2184.0,20.0,0.1407766990291262,0.504
670046,CH,450,80.3,9.4,-9.1,1574.0,7.0,0.4036363636363636,0.256
670046,FC,323,83.6,1.9,2.5,2340.0,16.0,0.2692307692307692,0.184
670046,CU,97,77.9,-11.0,2.4,2572.0,-9.0,0.16666666666666666,0.055
670046,,1,,,,,,nan,0.001
670046,FA,2,68.3,10.4,-6.0,1253.0,24.0,0.0,0.001
688297,SI,428,95.8,2.7,18.8,2157.0,-9.0,0.164021164021164,0.563
688297,FF,207,94.8,9.3,5.1,2201.0,11.0,0.3627450980392157,0.272
688297,SL,117,83.9,3.6,-10.7,2236.0,22.0,0.3076923076923077,0.154
688297,,8,,,,,,nan,0.011
702065,FC,282,85.1,8.1,1.3,2350.0,19.0,0.16233766233766234,0.331
702065,CU,162,75.0,-9.3,11.2,2560.0,17.0,0.3698630136986301,0.19
702065,SL,141,77.2,2.2,13.6,2461.0,23.0,0.3424657534246575,0.165
702065,CH,123,81.3,3.3,-15.6,1995.0,-3.0,0.3269230769230769,0.144
702065,FF,94,88.1,12.8,-8.5,2225.0,19.0,0.19607843137254902,0.11
702065,SI,50,87.6,3.7,-16.4,2173.0,2.0,0.35294117647058826,0.059
702065,,1,,,,,,nan,0.001
671131,FF,620,94.9,16.2,9.2,2372.0,24.0,0.2823920265780731,0.275
671131,SI,540,94.4,9.8,16.9,2267.0,2.0,0.16796875,0.24
671131,FC,386,88.7,7.8,-1.9,2201.0,20.0,0.28205128205128205,0.171
671131,SL,280,84.6,0.8,-1.6,1987.0,12.0,0.32786885245901637,0.124
671131,FS,191,84.4,3.7,9.4,1127.0,15.0,0.3333333333333333,0.085
671131,CU,183,78.7,-6.9,-4.7,1848.0,9.0,0.4107142857142857,0.081
671131,CH,49,88.2,6.2,16.3,1916.0,14.0,0.23809523809523808,0.022
671131,,2,,,,,,nan,0.001
656924,SL,300,83.8,1.8,-3.2,2293.0,13.0,0.391025641025641,0.45
656924,SI,257,94.1,4.6,17.9,2304.0,2.0,0.12056737588652482,0.385
656924,FF,89,94.3,12.1,14.1,2376.0,28.0,0.2127659574468085,0.133
656924,CH,18,89.1,2.9,14.8,1626.0,,0.6666666666666666,0.027
656924,,3,,,,,,nan,0.004
681870,FF,395,93.3,20.9,-6.9,2617.0,19.0,0.33519553072625696,0.554
681870,CU,165,78.8,-13.6,6.0,2595.0,17.0,0.26785714285714285,0.231
681870,SL,153,86.7,6.8,3.5,2483.0,4.0,0.4090909090909091,0.215
592712,SI,452,95.3,7.5,16.5,2139.0,-3.0,0.1744186046511628,0.375
592712,FC,309,89.4,6.2,-1.2,2315.0,14.0,0.2159090909090909,0.257
592712,FF,290,95.7,14.4,10.7,2247.0,17.0,0.23134328358208955,0.241
592712,CU,137,78.2,-11.7,-15.8,2729.0,9.0,0.2647058823529412,0.114
592712,,10,,,,,,nan,0.008
592712,SL,6,86.9,5.8,-4.2,2312.0,,0.5,0.005
674285,SI,345,94.2,4.7,16.8,1998.0,2.0,0.1165644171779141,0.431
674285,SL,307,87.5,-0.1,-2.3,2036.0,5.0,0.35374149659863946,0.383
674285,FF,102,94.6,11.5,12.2,2123.0,25.0,0.1282051282051282,0.127
674285,CH,32,88.7,6.6,14.0,1883.0,5.0,0.16666666666666666,0.04
674285,CU,14,81.7,-5.7,-6.1,1765.0,38.0,0.3333333333333333,0.017
674285,,1,,,,,,nan,0.001
676614,FF,782,91.0,15.8,-8.8,2085.0,22.0,0.22777777777777777,0.437
676614,FC,356,86.5,7.6,1.1,2107.0,15.0,0.17553191489361702,0.199
676614,ST,265,80.1,3.3,11.6,2357.0,23.0,0.375,0.148
676614,CU,207,76.0,-9.3,7.3,2234.0,11.0,0.32857142857142857,0.116
676614,CH,180,80.9,1.9,-7.5,1085.0,15.0,0.2755102040816326,0.101
676614,,1,,,,,,nan,0.001
592716,SI,902,90.4,10.1,13.8,2010.0,9.0,0.12526997840172785,0.389
592716,FF,493,91.1,14.2,9.8,2115.0,22.0,0.19844357976653695,0.213
592716,CH,361,83.3,6.3,14.4,1737.0,6.0,0.46153846153846156,0.156
592716,SL,336,81.2,-2.3,-8.0,2579.0,15.0,0.21804511278195488,0.145
592716,FC,221,81.5,3.6,11.9,1647.0,6.0,0.3853211009174312,0.095
592716,,4,,,,,,nan,0.002
592717,CU,227,76.5,-6.0,-13.5,2543.0,17.0,0.35714285714285715,0.202
592717,CH,217,86.6,7.6,12.5,1815.0,5.0,0.15789473684210525,0.193
592717,FF,207,90.3,12.9,9.0,2065.0,18.0,0.14285714285714285,0.184
592717,FC,186,87.3,7.5,-1.6,2224.0,24.0,0.33707865168539325,0.166
592717,SI,177,90.2,8.5,15.2,1956.0,6.0,0.05405405405405406,0.158
592717,SL,105,81.3,6.1,-9.4,2330.0,17.0,0.325,0.094
592717,,3,,,,,,nan,0.003
678738,CH,237,85.3,1.9,-15.7,1897.0,-6.0,0.39603960396039606,0.38
678738,FF,226,93.9,13.5,-12.2,2290.0,28.0,0.33653846153846156,0.362
678738,SI,130,93.4,8.3,-16.8,2200.0,10.0,0.23809523809523808,0.208
678738,SL,31,85.3,4.0,-1.2,2317.0,39.0,0.2857142857142857,0.05
676742,FF,301,95.8,15.9,6.9,2492.0,16.0,0.2903225806451613,0.428
676742,SL,218,81.4,-3.4,-15.9,2754.0,14.0,0.5,0.31
676742,CH,72,89.2,0.6,11.7,1582.0,1.0,0.3448275862068966,0.102
676742,FC,59,87.0,6.1,-1.2,2444.0,-8.0,0.4117647058823529,0.084
676742,SI,53,94.4,5.8,14.7,2242.0,-10.0,0.15789473684210525,0.075
676742,,1,,,,,,nan,0.001
682144,FF,441,95.4,14.0,-9.4,2293.0,18.0,0.24786324786324787,0.555
682144,SL,246,82.5,-1.3,-0.3,1956.0,17.0,0.5357142857142857,0.309
682144,CH,94,88.5,7.1,-13.2,1737.0,13.0,0.3142857142857143,0.118
682144,,7,,,,,,nan,0.009
682144,SI,7,94.6,12.7,-13.7,2311.0,8.0,0.0,0.009
663574,FF,405,97.0,14.3,10.4,2273.0,18.0,0.33031674208144796,0.571
663574,SL,282,86.4,-2.7,-11.1,2292.0,13.0,0.4107142857142857,0.398
663574,CH,17,91.0,8.4,14.1,1497.0,8.0,0.42857142857142855,0.024
663574,,5,,,,,,nan,0.007
683726,FF,400,95.6,15.6,3.4,2138.0,15.0,0.2553191489361702,0.541
683726,SL,149,84.5,-4.4,-1.9,2358.0,10.0,0.4745762711864407,0.202
683726,FC,120,93.2,9.3,-3.3,2293.0,7.0,0.3333333333333333,0.162
683726,CU,60,77.8,-15.2,-5.6,2540.0,36.0,0.4166666666666667,0.081
683726,ST,10,83.5,0.7,-9.8,2379.0,,1.0,0.014
673257,FF,549,93.0,12.8,8.8,2113.0,19.0,0.2518248175182482,0.44
673257,SL,282,81.9,-1.2,-11.6,2277.0,18.0,0.27419354838709675,0.226
673257,CH,254,85.5,1.9,13.9,1715.0,8.0,0.2518518518518518,0.204
673257,SI,138,91.5,4.9,15.9,2007.0,2.0,0.13043478260869565,0.111
673257,FC,18,88.1,8.0,1.7,2271.0,28.0,0.4166666666666667,0.014
673257,,7,,,,,,nan,0.006
662165,SL,259,83.0,-1.2,-12.9,2709.0,18.0,0.40816326530612246,0.279
662165,SI,246,94.0,3.3,14.6,2298.0,-4.0,0.15789473684210525,0.265
662165,FC,189,87.1,2.5,-0.4,2600.0,21.0,0.2753623188405797,0.204
662165,CH,132,88.8,-2.1,15.5,2109.0,9.0,0.2786885245901639,0.142
662165,FF,101,94.5,13.9,8.4,2487.0,22.0,0.2553191489361702,0.109
687606,FF,667,93.0,16.4,6.5,2195.0,18.0,0.3114754098360656,0.402
687606,FC,452,89.0,11.3,-1.7,2204.0,21.0,0.24778761061946902,0.272
687606,CH,278,85.7,4.6,5.9,1712.0,9.0,0.25,0.167
687606,ST,182,79.0,6.6,-13.8,2304.0,22.0,0.22388059701492538,0.11
687606,SL,75,83.4,2.6,-5.8,2202.0,15.0,0.2727272727272727,0.045
687606,,5,,,,,,nan,0.003
687606,SI,2,93.9,15.2,14.0,2306.0,,1.0,0.001
681035,FF,317,94.1,15.3,10.3,2258.0,17.0,0.2709677419354839,0.461
681035,ST,171,82.4,5.7,-13.6,2537.0,16.0,0.35064935064935066,0.249
681035,SL,115,86.2,2.9,-3.3,2394.0,17.0,0.3088235294117647,0.167
681035,FS,85,85.4,4.1,13.4,1314.0,6.0,0.325,0.124
681882,SL,192,87.6,2.5,-4.0,2529.0,8.0,0.5048543689320388,0.283
681882,SI,168,95.3,11.8,13.6,2151.0,-2.0,0.13333333333333333,0.247
681882,KC,161,81.9,-13.1,-12.5,2654.0,4.0,0.41509433962264153,0.237
681882,FF,153,95.4,15.9,6.1,2158.0,15.0,0.23529411764705882,0.225
681882,,5,,,,,,nan,0.007
693313,SI,1323,94.4,5.3,14.7,2207.0,3.0,0.1588628762541806,0.6
693313,SL,490,86.1,-4.4,-2.5,1971.0,8.0,0.4368932038834951,0.222
693313,FC,223,87.9,-2.5,0.6,1935.0,13.0,0.39316239316239315,0.101
693313,FF,77,94.9,13.5,8.0,2271.0,25.0,0.34615384615384615,0.035
693313,CH,73,87.7,-0.6,9.2,1559.0,13.0,0.36363636363636365,0.033
693313,CU,18,82.5,-7.4,-3.1,1675.0,-1.0,0.3333333333333333,0.008
693855,FF,372,90.7,17.5,-5.8,2140.0,22.0,0.3259668508287293,0.455
693855,CH,203,81.9,9.2,-12.8,1479.0,7.0,0.45454545454545453,0.248
693855,FC,180,85.7,9.0,2.3,2040.0,23.0,0.20930232558139536,0.22
693855,ST,49,77.5,-2.6,14.0,1950.0,15.0,0.08695652173913043,0.06
693855,CU,13,70.9,-13.3,8.5,1953.0,49.0,0.3333333333333333,0.016
543766,FC,457,92.7,5.5,-3.9,2438.0,2.0,0.21238938053097345,0.669
543766,ST,147,83.6,-1.4,-10.7,2644.0,20.0,0.2857142857142857,0.215
543766,SI,38,93.0,6.3,8.9,2251.0,1.0,0.2222222222222222,0.056
543766,SL,18,87.9,1.1,-3.2,2403.0,-14.0,0.5,0.026
543766,CU,11,82.2,-11.8,-8.4,2318.0,12.0,0.3333333333333333,0.016
543766,CH,7,81.4,3.8,7.4,1790.0,,0.5,0.01
543766,,3,,,,,,nan,0.004
543766,FS,2,87.9,7.9,5.0,996.0,35.0,0.0,0.003
656954,SL,294,82.4,1.0,11.2,2406.0,9.0,0.36507936507936506,0.342
656954,FF,251,90.9,13.3,-3.7,1996.0,18.0,0.10752688172043011,0.292
656954,SI,167,90.8,9.0,-12.9,1968.0,4.0,0.11764705882352941,0.194
656954,CH,144,86.6,5.7,-10.7,1707.0,5.0,0.17647058823529413,0.168
656954,,3,,,,,,nan,0.003
663336,FF,406,90.8,15.8,1.9,2024.0,21.0,0.1956521739130435,0.514
663336,SL,267,84.0,-0.3,-3.0,2226.0,15.0,0.3023255813953488,0.338
663336,CU,56,77.5,-6.7,-2.7,2187.0,17.0,0.07407407407407407,0.071
663336,CH,54,84.9,6.6,10.7,1648.0,22.0,0.13636363636363635,0.068
663336,SI,5,89.9,11.3,11.0,1914.0,-22.0,0.0,0.006
663336,,2,,,,,,nan,0.003
663767,ST,346,80.6,0.5,-18.9,2775.0,22.0,0.4074074074074074,0.287
663767,FC,281,90.9,9.0,-2.8,2456.0,12.0,0.23846153846153847,0.233
663767,SI,276,94.6,7.9,16.2,2127.0,-5.0,0.18627450980392157,0.229
663767,FF,157,95.6,14.8,6.8,2092.0,15.0,0.25,0.13
663767,CH,136,87.9,3.0,15.4,1728.0,12.0,0.25,0.113
663767,FS,10,87.1,2.6,8.5,897.0,10.0,0.25,0.008
681895,SI,446,91.5,4.0,-15.3,2067.0,-6.0,0.20496894409937888,0.477
681895,SL,324,82.8,5.5,8.2,2245.0,29.0,0.42011834319526625,0.347
681895,FC,92,89.6,8.4,-0.6,2183.0,8.0,0.3793103448275862,0.098
681895,CU,54,79.1,-4.5,12.8,2308.0,-6.0,0.36666666666666664,0.058
681895,FF,15,92.0,8.9,-14.2,2150.0,-1.0,0.2222222222222222,0.016
681895,,2,,,,,,nan,0.002
681895,CH,2,83.4,7.3,-12.4,2038.0,13.0,0.0,0.002
700363,FF,784,95.0,17.6,7.3,2164.0,21.0,0.24870466321243523,0.532
700363,CH,360,83.5,6.5,11.1,1143.0,13.0,0.441340782122905,0.244
700363,SL,207,85.2,5.9,-2.6,2089.0,29.0,0.32989690721649484,0.141
700363,CU,92,75.6,-13.5,-10.8,2309.0,4.0,0.26666666666666666,0.062
700363,ST,30,78.9,-2.9,-13.4,2271.0,30.0,0.25,0.02
669912,SI,267,92.4,4.9,-18.3,2320.0,-9.0,0.15178571428571427,0.405
669912,SL,147,82.2,1.3,6.5,2685.0,9.0,0.3333333333333333,0.223
669912,CH,136,86.0,-1.5,-17.3,2102.0,0.0,0.23880597014925373,0.206
669912,FF,105,92.2,10.3,-14.9,2363.0,14.0,0.2222222222222222,0.159
669912,,4,,,,,,nan,0.006
656981,FF,678,92.7,16.0,6.8,2176.0,18.0,0.17507418397626112,0.516
656981,CU,332,81.9,-13.4,-2.7,2176.0,10.0,0.38181818181818183,0.253
656981,CH,144,83.4,9.0,14.5,2084.0,11.0,0.3064516129032258,0.11
656981,FC,106,89.7,6.4,-1.6,2323.0,9.0,0.3469387755102041,0.081
